% f evaluations | g evaluations | best noise-free fitness - Fopt (3.590000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.009087156e+06 +1.009123056e+06 +1.009123056e+06
2 0 +9.490942137e+05 +9.491301137e+05 +9.491301137e+05
7 0 +7.701394613e+05 +7.701753613e+05 +7.701753613e+05
41 0 +7.391912339e+05 +7.392271339e+05 +7.392271339e+05
79 0 +6.283673614e+05 +6.284032614e+05 +6.284032614e+05
116 0 +5.842558386e+05 +5.842917386e+05 +5.842917386e+05
2810 0 +5.752846118e+05 +5.753205118e+05 +5.753205118e+05
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.137000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.048308552e+06 +1.048339922e+06 +1.048339922e+06
4 0 +9.721413379e+05 +9.721727079e+05 +9.721727079e+05
6 0 +8.516800224e+05 +8.517113924e+05 +8.517113924e+05
7 0 +6.941396187e+05 +6.941709887e+05 +6.941709887e+05
11 0 +5.735684486e+05 +5.735998186e+05 +5.735998186e+05
1075 0 +4.001990327e+05 +4.002304027e+05 +4.002304027e+05
1203 0 +3.503696837e+05 +3.504010537e+05 +3.504010537e+05
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.966353958e+05 +8.956353958e+05 +8.956353958e+05
2 0 +6.114028331e+05 +6.104028331e+05 +6.104028331e+05
12 0 +5.919680259e+05 +5.909680259e+05 +5.909680259e+05
173 0 +5.738602221e+05 +5.728602221e+05 +5.728602221e+05
196 0 +4.812728497e+05 +4.802728497e+05 +4.802728497e+05
198 0 +3.775152472e+05 +3.765152472e+05 +3.765152472e+05
1360 0 +3.250597669e+05 +3.240597669e+05 +3.240597669e+05
1538 0 +2.858395340e+05 +2.848395340e+05 +2.848395340e+05
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.319200000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.144404297e+06 +1.144536217e+06 +1.144536217e+06
2 0 +9.036007858e+05 +9.037327058e+05 +9.037327058e+05
5 0 +7.989261086e+05 +7.990580286e+05 +7.990580286e+05
282 0 +7.481190464e+05 +7.482509664e+05 +7.482509664e+05
444 0 +7.215909322e+05 +7.217228522e+05 +7.217228522e+05
449 0 +6.941395787e+05 +6.942714987e+05 +6.942714987e+05
479 0 +6.044026983e+05 +6.045346183e+05 +6.045346183e+05
1441 0 +5.927901593e+05 +5.929220793e+05 +5.929220793e+05
1576 0 +5.870117038e+05 +5.871436238e+05 +5.871436238e+05
% f evaluations | g evaluations | best noise-free fitness - Fopt (5.908400000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.715856527e+06 +1.716447367e+06 +1.716447367e+06
2 0 +1.343122381e+06 +1.343713221e+06 +1.343713221e+06
3 0 +1.100586484e+06 +1.101177324e+06 +1.101177324e+06
73 0 +1.062133002e+06 +1.062723842e+06 +1.062723842e+06
147 0 +9.736609794e+05 +9.742518194e+05 +9.742518194e+05
180 0 +9.497011248e+05 +9.502919648e+05 +9.502919648e+05
181 0 +8.167156230e+05 +8.173064630e+05 +8.173064630e+05
184 0 +6.956912915e+05 +6.962821315e+05 +6.962821315e+05
1004 0 +6.471217951e+05 +6.477126351e+05 +6.477126351e+05
% f evaluations | g evaluations | best noise-free fitness - Fopt (6.749000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.647797101e+05 +6.648472001e+05 +6.648472001e+05
3 0 +5.456086274e+05 +5.456761174e+05 +5.456761174e+05
6 0 +4.473125341e+05 +4.473800241e+05 +4.473800241e+05
874 0 +4.314076021e+05 +4.314750921e+05 +4.314750921e+05
875 0 +4.204337413e+05 +4.205012313e+05 +4.205012313e+05
971 0 +3.914990869e+05 +3.915665769e+05 +3.915665769e+05
1383 0 +3.450632850e+05 +3.451307750e+05 +3.451307750e+05
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.085000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.047890702e+06 +1.047921552e+06 +1.047921552e+06
2 0 +9.054626895e+05 +9.054935395e+05 +9.054935395e+05
8 0 +5.730417439e+05 +5.730725939e+05 +5.730725939e+05
26 0 +3.610734235e+05 +3.611042735e+05 +3.611042735e+05
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.255000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.280858175e+06 +1.280845625e+06 +1.280845625e+06
2 0 +1.256919345e+06 +1.256906795e+06 +1.256906795e+06
4 0 +1.142518721e+06 +1.142506171e+06 +1.142506171e+06
6 0 +1.098667725e+06 +1.098655175e+06 +1.098655175e+06
193 0 +9.224069365e+05 +9.223943865e+05 +9.223943865e+05
337 0 +7.624566745e+05 +7.624441245e+05 +7.624441245e+05
% f evaluations | g evaluations | best noise-free fitness - Fopt (5.383900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.106141044e+06 +1.106679434e+06 +1.106679434e+06
3 0 +1.105782460e+06 +1.106320850e+06 +1.106320850e+06
5 0 +1.057013014e+06 +1.057551404e+06 +1.057551404e+06
43 0 +9.129728194e+05 +9.135112094e+05 +9.135112094e+05
146 0 +8.545508313e+05 +8.550892213e+05 +8.550892213e+05
149 0 +7.911653165e+05 +7.917037065e+05 +7.917037065e+05
150 0 +6.266390349e+05 +6.271774249e+05 +6.271774249e+05
1162 0 +5.981471855e+05 +5.986855755e+05 +5.986855755e+05
2638 0 +5.862691340e+05 +5.868075240e+05 +5.868075240e+05
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.055600000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.207466762e+05 +7.206411162e+05 +7.206411162e+05
6 0 +5.991918449e+05 +5.990862849e+05 +5.990862849e+05
10 0 +5.773324197e+05 +5.772268597e+05 +5.772268597e+05
12 0 +5.268956653e+05 +5.267901053e+05 +5.267901053e+05
295 0 +4.982635027e+05 +4.981579427e+05 +4.981579427e+05
1201 0 +4.650516798e+05 +4.649461198e+05 +4.649461198e+05
% f evaluations | g evaluations | best noise-free fitness - Fopt (9.803000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.436819714e+06 +1.436917744e+06 +1.436917744e+06
3 0 +1.189192878e+06 +1.189290908e+06 +1.189290908e+06
6 0 +8.451831021e+05 +8.452811321e+05 +8.452811321e+05
336 0 +7.517812852e+05 +7.518793152e+05 +7.518793152e+05
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.369957427e+05 +6.379957427e+05 +6.379957427e+05
150 0 +5.790003310e+05 +5.800003310e+05 +5.800003310e+05
378 0 +5.309610037e+05 +5.319610037e+05 +5.319610037e+05
740 0 +4.321918395e+05 +4.331918395e+05 +4.331918395e+05
1120 0 +3.635445554e+05 +3.645445554e+05 +3.645445554e+05
3131 0 +3.609401047e+05 +3.619401047e+05 +3.619401047e+05
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.490000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.996339410e+05 +8.996354310e+05 +8.996354310e+05
4 0 +6.331004276e+05 +6.331019176e+05 +6.331019176e+05
14 0 +5.810667001e+05 +5.810681901e+05 +5.810681901e+05
661 0 +4.965545121e+05 +4.965560021e+05 +4.965560021e+05
% f evaluations | g evaluations | best noise-free fitness - Fopt (5.963500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.095659975e+06 +1.096256325e+06 +1.096256325e+06
3 0 +9.422462495e+05 +9.428425995e+05 +9.428425995e+05
595 0 +7.355383677e+05 +7.361347177e+05 +7.361347177e+05
1384 0 +7.190447924e+05 +7.196411424e+05 +7.196411424e+05
1385 0 +6.020986251e+05 +6.026949751e+05 +6.026949751e+05
